Insert heavy
25165824 operations across 16 thread(s) in 1.476861035s; time/op = 57ns
25165824 operations across 17 thread(s) in 1.491152274s; time/op = 58ns
25165824 operations across 18 thread(s) in 1.508279257s; time/op = 59ns
25165824 operations across 19 thread(s) in 1.489897755s; time/op = 58ns
25165824 operations across 20 thread(s) in 1.559679741s; time/op = 61ns
25165824 operations across 21 thread(s) in 1.552381551s; time/op = 60ns
25165824 operations across 22 thread(s) in 1.566414593s; time/op = 61ns
25165824 operations across 23 thread(s) in 1.595296173s; time/op = 62ns
25165824 operations across 24 thread(s) in 1.611831176s; time/op = 63ns
25165824 operations across 25 thread(s) in 1.626334984s; time/op = 63ns
25165824 operations across 26 thread(s) in 1.653041858s; time/op = 64ns
25165824 operations across 27 thread(s) in 1.671553521s; time/op = 65ns
25165824 operations across 28 thread(s) in 1.674090287s; time/op = 65ns
25165824 operations across 29 thread(s) in 1.681048008s; time/op = 66ns
25165824 operations across 30 thread(s) in 1.742867585s; time/op = 68ns
25165824 operations across 31 thread(s) in 1.788631913s; time/op = 70ns
25165824 operations across 32 thread(s) in 1.844355299s; time/op = 72ns
25165824 operations across 33 thread(s) in 1.90347187s; time/op = 74ns
25165824 operations across 34 thread(s) in 1.868870836s; time/op = 73ns
25165824 operations across 35 thread(s) in 1.916336101s; time/op = 75ns
25165824 operations across 36 thread(s) in 1.962206405s; time/op = 77ns
25165824 operations across 37 thread(s) in 1.922457013s; time/op = 75ns
25165824 operations across 38 thread(s) in 1.947420398s; time/op = 76ns
25165824 operations across 39 thread(s) in 2.009313627s; time/op = 79ns
25165824 operations across 40 thread(s) in 1.970036887s; time/op = 77ns
25165824 operations across 41 thread(s) in 2.081553275s; time/op = 82ns
25165824 operations across 42 thread(s) in 2.086899939s; time/op = 82ns
25165824 operations across 43 thread(s) in 2.070719667s; time/op = 81ns
25165824 operations across 44 thread(s) in 2.152624135s; time/op = 85ns
25165824 operations across 45 thread(s) in 2.181990918s; time/op = 86ns
25165824 operations across 46 thread(s) in 2.229951649s; time/op = 88ns
25165824 operations across 47 thread(s) in 2.185689669s; time/op = 86ns
25165824 operations across 48 thread(s) in 2.288020078s; time/op = 90ns
25165824 operations across 49 thread(s) in 2.317945584s; time/op = 91ns
25165824 operations across 50 thread(s) in 2.359827536s; time/op = 93ns
25165824 operations across 51 thread(s) in 2.394315282s; time/op = 94ns
25165824 operations across 52 thread(s) in 2.43192521s; time/op = 96ns
25165824 operations across 53 thread(s) in 2.435412039s; time/op = 96ns
25165824 operations across 54 thread(s) in 2.424902819s; time/op = 95ns
25165824 operations across 55 thread(s) in 2.542078579s; time/op = 100ns
25165824 operations across 56 thread(s) in 2.517051954s; time/op = 99ns
25165824 operations across 57 thread(s) in 2.515379193s; time/op = 99ns
25165824 operations across 58 thread(s) in 2.652305267s; time/op = 104ns
25165824 operations across 59 thread(s) in 2.637595486s; time/op = 104ns
25165824 operations across 60 thread(s) in 2.702607569s; time/op = 106ns
25165824 operations across 61 thread(s) in 2.702555854s; time/op = 106ns
25165824 operations across 62 thread(s) in 2.744336767s; time/op = 108ns
25165824 operations across 63 thread(s) in 2.894978589s; time/op = 114ns
25165824 operations across 64 thread(s) in 2.903502308s; time/op = 114ns
25165824 operations across 65 thread(s) in 2.974348115s; time/op = 117ns
25165824 operations across 66 thread(s) in 3.031811974s; time/op = 120ns
25165824 operations across 67 thread(s) in 2.993340471s; time/op = 118ns
25165824 operations across 68 thread(s) in 3.032124772s; time/op = 120ns
25165824 operations across 69 thread(s) in 3.201424196s; time/op = 127ns
25165824 operations across 70 thread(s) in 3.118692085s; time/op = 123ns
25165824 operations across 71 thread(s) in 3.195096989s; time/op = 126ns
25165824 operations across 72 thread(s) in 3.256123474s; time/op = 129ns
25165824 operations across 73 thread(s) in 3.169610009s; time/op = 125ns
25165824 operations across 74 thread(s) in 3.312426171s; time/op = 131ns
25165824 operations across 75 thread(s) in 3.359976129s; time/op = 133ns
25165824 operations across 76 thread(s) in 3.451742618s; time/op = 136ns
25165824 operations across 77 thread(s) in 3.350049416s; time/op = 132ns
25165824 operations across 78 thread(s) in 3.583377872s; time/op = 142ns
25165824 operations across 79 thread(s) in 3.625851905s; time/op = 143ns
25165824 operations across 80 thread(s) in 3.758020026s; time/op = 149ns
25165824 operations across 81 thread(s) in 3.699592549s; time/op = 146ns
25165824 operations across 82 thread(s) in 3.708426121s; time/op = 147ns
25165824 operations across 83 thread(s) in 3.760384681s; time/op = 149ns
25165824 operations across 84 thread(s) in 3.827815209s; time/op = 151ns
25165824 operations across 85 thread(s) in 3.84114267s; time/op = 152ns
25165824 operations across 86 thread(s) in 4.01682416s; time/op = 158ns
25165824 operations across 87 thread(s) in 3.970705189s; time/op = 157ns
25165824 operations across 88 thread(s) in 4.096896902s; time/op = 161ns
25165824 operations across 89 thread(s) in 4.006127801s; time/op = 158ns
25165824 operations across 90 thread(s) in 4.088638353s; time/op = 161ns
25165824 operations across 91 thread(s) in 4.034339812s; time/op = 159ns
25165824 operations across 92 thread(s) in 4.184124299s; time/op = 165ns
25165824 operations across 93 thread(s) in 4.164109287s; time/op = 164ns
25165824 operations across 94 thread(s) in 4.23339054s; time/op = 167ns
25165824 operations across 95 thread(s) in 4.268568754s; time/op = 168ns
25165824 operations across 96 thread(s) in 4.240545871s; time/op = 167ns
25165824 operations across 97 thread(s) in 4.278864843s; time/op = 169ns
25165824 operations across 98 thread(s) in 4.269223659s; time/op = 168ns
25165824 operations across 99 thread(s) in 4.357527348s; time/op = 172ns
25165824 operations across 100 thread(s) in 4.562694043s; time/op = 180ns
25165824 operations across 101 thread(s) in 4.5566202s; time/op = 180ns
25165824 operations across 102 thread(s) in 4.621840362s; time/op = 182ns
25165824 operations across 103 thread(s) in 4.735652969s; time/op = 187ns
25165824 operations across 104 thread(s) in 4.673594118s; time/op = 184ns
25165824 operations across 105 thread(s) in 4.83763052s; time/op = 191ns
25165824 operations across 106 thread(s) in 4.75838148s; time/op = 188ns
25165824 operations across 107 thread(s) in 4.799358133s; time/op = 189ns
25165824 operations across 108 thread(s) in 4.952913642s; time/op = 195ns
25165824 operations across 109 thread(s) in 4.803143673s; time/op = 189ns
25165824 operations across 110 thread(s) in 4.967131457s; time/op = 196ns
25165824 operations across 111 thread(s) in 4.987025825s; time/op = 197ns
25165824 operations across 112 thread(s) in 5.047151259s; time/op = 199ns
25165824 operations across 113 thread(s) in 5.212653354s; time/op = 206ns
25165824 operations across 114 thread(s) in 5.198074321s; time/op = 205ns
25165824 operations across 115 thread(s) in 5.337834068s; time/op = 211ns
25165824 operations across 116 thread(s) in 5.170978398s; time/op = 204ns
25165824 operations across 117 thread(s) in 5.214072343s; time/op = 206ns
25165824 operations across 118 thread(s) in 5.413003079s; time/op = 214ns
25165824 operations across 119 thread(s) in 5.50600736s; time/op = 218ns
25165824 operations across 120 thread(s) in 5.542348079s; time/op = 219ns
25165824 operations across 121 thread(s) in 5.592452569s; time/op = 221ns
25165824 operations across 122 thread(s) in 5.517653398s; time/op = 218ns
25165824 operations across 123 thread(s) in 5.552737781s; time/op = 219ns
25165824 operations across 124 thread(s) in 5.571186906s; time/op = 220ns
25165824 operations across 125 thread(s) in 5.652234728s; time/op = 223ns
25165824 operations across 126 thread(s) in 5.628709308s; time/op = 222ns
25165824 operations across 127 thread(s) in 5.77807377s; time/op = 228ns
25165824 operations across 128 thread(s) in 5.748394689s; time/op = 227ns

 Performance counter stats for '/opt/data/CargoTarget/release/lighting-bench':

    119,091,601.77 msec task-clock                #   49.768 CPUs utilized          
        13,680,959      context-switches          #    0.115 K/sec                  
            28,582      cpu-migrations            #    0.000 K/sec                  
     6,547,970,373      page-faults               #    0.055 M/sec                  
487,549,930,813,168      cycles                    #    4.094 GHz                      (62.50%)
242,932,175,691,954      stalled-cycles-frontend   #   49.83% frontend cycles idle     (62.49%)
141,403,055,433,011      stalled-cycles-backend    #   29.00% backend cycles idle      (62.49%)
40,494,857,131,185      instructions              #    0.08  insn per cycle         
                                                  #    6.00  stalled cycles per insn  (62.50%)
 6,878,718,465,844      branches                  #   57.760 M/sec                    (62.50%)
    37,016,498,999      branch-misses             #    0.54% of all branches          (62.51%)
18,685,387,407,959      L1-dcache-loads           #  156.899 M/sec                    (62.50%)
 1,460,623,465,873      L1-dcache-load-misses     #    7.82% of all L1-dcache hits    (62.50%)
   <not supported>      LLC-loads                                                   
   <not supported>      LLC-load-misses                                             

    2392.953255097 seconds time elapsed

   47652.894193000 seconds user
   71338.143817000 seconds sys


